location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
4322233,"បន្ទប់កិច្ចការសង្គម","pm1",10.693708419799805,"µg/m³","2025-05-10T21:00:00Z","2025-05-11T04:00:00+07:00","Asia/Phnom_Penh",11.598675,104.8013326,,,,"AirGradient","AirGradient"
4322233,"បន្ទប់កិច្ចការសង្គម","pm1",10.70229172706604,"µg/m³","2025-05-10T22:00:00Z","2025-05-11T05:00:00+07:00","Asia/Phnom_Penh",11.598675,104.8013326,,,,"AirGradient","AirGradient"
4322233,"បន្ទប់កិច្ចការសង្គម","pm1",12.238375027974447,"µg/m³","2025-05-10T23:00:00Z","2025-05-11T06:00:00+07:00","Asia/Phnom_Penh",11.598675,104.8013326,,,,"AirGradient","AirGradient"
4322233,"បន្ទប់កិច្ចការសង្គម","pm1",14.321541706720987,"µg/m³","2025-05-11T00:00:00Z","2025-05-11T07:00:00+07:00","Asia/Phnom_Penh",11.598675,104.8013326,,,,"AirGradient","AirGradient"
4322233,"បន្ទប់កិច្ចការសង្គម","pm1",15.061318050731312,"µg/m³","2025-05-11T01:00:00Z","2025-05-11T08:00:00+07:00","Asia/Phnom_Penh",11.598675,104.8013326,,,,"AirGradient","AirGradient"
4322233,"បន្ទប់កិច្ចការសង្គម","pm1",17.042700004577636,"µg/m³","2025-05-11T02:00:00Z","2025-05-11T09:00:00+07:00","Asia/Phnom_Penh",11.598675,104.8013326,,,,"AirGradient","AirGradient"
4322233,"បន្ទប់កិច្ចការសង្គម","pm1",17.296000003814697,"µg/m³","2025-05-11T03:00:00Z","2025-05-11T10:00:00+07:00","Asia/Phnom_Penh",11.598675,104.8013326,,,,"AirGradient","AirGradient"
4322233,"បន្ទប់កិច្ចការសង្គម","pm1",17.34670813878377,"µg/m³","2025-05-11T04:00:00Z","2025-05-11T11:00:00+07:00","Asia/Phnom_Penh",11.598675,104.8013326,,,,"AirGradient","AirGradient"
4322233,"បន្ទប់កិច្ចការសង្គម","pm1",18.016375064849854,"µg/m³","2025-05-11T05:00:00Z","2025-05-11T12:00:00+07:00","Asia/Phnom_Penh",11.598675,104.8013326,,,,"AirGradient","AirGradient"
4322233,"បន្ទប់កិច្ចការសង្គម","pm1",18.41291681925456,"µg/m³","2025-05-11T06:00:00Z","2025-05-11T13:00:00+07:00","Asia/Phnom_Penh",11.598675,104.8013326,,,,"AirGradient","AirGradient"
4322233,"បន្ទប់កិច្ចការសង្គម","pm1",16.79620869954427,"µg/m³","2025-05-11T07:00:00Z","2025-05-11T14:00:00+07:00","Asia/Phnom_Penh",11.598675,104.8013326,,,,"AirGradient","AirGradient"
4322233,"បន្ទប់កិច្ចការសង្គម","pm1",14.125958442687988,"µg/m³","2025-05-11T08:00:00Z","2025-05-11T15:00:00+07:00","Asia/Phnom_Penh",11.598675,104.8013326,,,,"AirGradient","AirGradient"
4322233,"បន្ទប់កិច្ចការសង្គម","pm1",9.552374919255575,"µg/m³","2025-05-11T09:00:00Z","2025-05-11T16:00:00+07:00","Asia/Phnom_Penh",11.598675,104.8013326,,,,"AirGradient","AirGradient"
4322233,"បន្ទប់កិច្ចការសង្គម","pm1",7.830291708310445,"µg/m³","2025-05-11T10:00:00Z","2025-05-11T17:00:00+07:00","Asia/Phnom_Penh",11.598675,104.8013326,,,,"AirGradient","AirGradient"
4322233,"បន្ទប់កិច្ចការសង្គម","pm1",6.695666670799255,"µg/m³","2025-05-11T11:00:00Z","2025-05-11T18:00:00+07:00","Asia/Phnom_Penh",11.598675,104.8013326,,,,"AirGradient","AirGradient"
4322233,"បន្ទប់កិច្ចការសង្គម","pm1",6.353833278020223,"µg/m³","2025-05-11T12:00:00Z","2025-05-11T19:00:00+07:00","Asia/Phnom_Penh",11.598675,104.8013326,,,,"AirGradient","AirGradient"
4322233,"បន្ទប់កិច្ចការសង្គម","pm1",6.0692083438237505,"µg/m³","2025-05-11T13:00:00Z","2025-05-11T20:00:00+07:00","Asia/Phnom_Penh",11.598675,104.8013326,,,,"AirGradient","AirGradient"
4322233,"បន្ទប់កិច្ចការសង្គម","pm1",5.744499961535136,"µg/m³","2025-05-11T14:00:00Z","2025-05-11T21:00:00+07:00","Asia/Phnom_Penh",11.598675,104.8013326,,,,"AirGradient","AirGradient"
4322233,"បន្ទប់កិច្ចការសង្គម","pm1",5.382000009218852,"µg/m³","2025-05-11T15:00:00Z","2025-05-11T22:00:00+07:00","Asia/Phnom_Penh",11.598675,104.8013326,,,,"AirGradient","AirGradient"
4322233,"បន្ទប់កិច្ចការសង្គម","pm1",5.399416605631511,"µg/m³","2025-05-11T16:00:00Z","2025-05-11T23:00:00+07:00","Asia/Phnom_Penh",11.598675,104.8013326,,,,"AirGradient","AirGradient"
